Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
391,Profissional Básico - Especialidade - Análise de Sistemas - Suporte,2005,"<p>Suponha que voc&ecirc; est&aacute; no m&ecirc;s 9 de um projeto com dura&ccedil;&atilde;o planejada de 12 meses e que tem um or&ccedil;amento de R$ 200 mil. Uma an&aacute;lise do andamento do projeto, usando a t&eacute;cnica do valor agregado (EVA), mostrou os seguintes dados: </p><p>Valor or&ccedil;ado para o trabalho previsto (BCWS) =R$150 mil <br />Valor real do trabalho executado (ACWP) =R$160 mil <br />Valor or&ccedil;ado para o trabalho executado (BCWP)=R$ 140 mil </p><p>A alternativa que mostra os valores mais pr&oacute;ximos ao custo e ao prazo estimado para o t&eacute;rmino do projeto &eacute;:</p>",R$200 mil e 12 meses;,"R$228 mil e 12,8 meses;","R$175 mil e 11,2 meses;","R$228 mil e 11,2 meses;","R$175 mil e 12,8 meses.",NCE-UFRJ,B,Governança de TI,PMBOK,,
392,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"Em um computador hipotético, onde os números são armazenados utilizando-se exatamente 8 bits no formato de complemento a dois, o resultado da operação de adição de 77 com 90 será (todos os números estão representados na base 10):",-167;,- 89;,27;,89;,167.,NCE-UFRJ,B,Arquitetura de Computadores,Conceitos Básicos,,
393,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,<p>Considere as seguintes afirma&ccedil;&otilde;es sobre sincroniza&ccedil;&atilde;o e <em>deadlock </em>em sistemas computacionais multiprocessados e multiprogramados: </p><p>i) a elimina&ccedil;&atilde;o apenas da espera c&iacute;clica &eacute; suficiente para impedir a ocorr&ecirc;ncia de <em>deadlocks</em>; </p><p>ii) apenas a libera&ccedil;&atilde;o de recursos de forma preemptiva &eacute; suficiente para eliminar a possibilidade de ocorr&ecirc;ncia de <em>deadlocks</em>; </p><p>iii) a elimina&ccedil;&atilde;o apenas do uso de recursos exclusivos &eacute; suficiente para impedir a ocorr&ecirc;ncia de <em>deadlocks</em>; </p><p>iv) a possibilidade de ocorr&ecirc;ncia de <em>deadlocks </em>somente &eacute; eliminada quando n&atilde;o existe espera ocupada e c&iacute;clica </p><p>A quantidade de afirmativas corretas &eacute;:</p>,0;,1;,2;,3;,4.,NCE-UFRJ,D,Sistemas Operacionais,Sistemas Operacionais,Deadlock,
394,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>Considere as seguintes afirma&ccedil;&otilde;es sobre redes de computadores: </p><p>i) A tecnologia ADSL permite a interliga&ccedil;&atilde;o de dois computadores independente da dist&acirc;ncia f&iacute;sica. </p><p>ii) A transmiss&atilde;o de dados por fibra &oacute;ptica est&aacute; imune a interfer&ecirc;ncias eletromagn&eacute;ticas. </p><p>iii) Em geral, as velocidades das redes locais s&atilde;o maiores do que as das redes WAN para custos semelhantes. </p><p>iv) Em um cabo STP de 4 pares de fios, a malha externa deve ser aterrada em apenas uma das extremidades. </p><p>A quantidade de afirmativas corretas &eacute;:</p>",0;,1;,2;,3;,4.,NCE-UFRJ,C,Redes de Computadores,Arquiteturas de Rede,Equipamentos de Redes,
395,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"No modelo OSI da ISO, a subcamada LLC pertence à camada:",aplicação;,apresentação;,enlace;,física;,rede.,NCE-UFRJ,C,Redes de Computadores,Modelo OSI,,
397,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,<p>Observe as seguintes assertivas sobre o Modelo Essencial de um sistema de informa&ccedil;&atilde;o: </p><p>I - O Modelo Essencial &eacute; composto pelo Modelo Ambiental e pelo Modelo Comportamental. </p><p>II - O Modelo Ambiental descreve as respostas do sistema a cada um dos eventos externos. </p><p>III - O Modelo Comportamental &eacute; descrito pelo diagrama de contexto. </p><p>As assertivas corretas s&atilde;o:</p>,somente I;,somente II;,somente III;,somente I e II;,"I, II e III.",NCE-UFRJ,A,Engenharia de Software,Análise Essencial,,
399,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,A consulta SQL que produz a lista dos candidatos que se inscreveram em todos os concursos é:,<br />select nome <br />from candidato cd <br />where <br />not exists <br />&nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp;&nbsp; from concurso cc <br />&nbsp;&nbsp;&nbsp;&nbsp; where <br />&nbsp;&nbsp;&nbsp;&nbsp; not exists <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso=cc.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; and i.id_candidato=cd.id_candidato)),<br /> select nome <br />from candidato cd <br />where <br />not exists <br />&nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp;&nbsp; from concurso cc <br />&nbsp;&nbsp;&nbsp;&nbsp; where <br />&nbsp;&nbsp;&nbsp;&nbsp; not exists <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso &lt;&gt; cc.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; and i.id_candidato &lt;&gt; cd.id_candidato)),<br /> select nome <br />from candidato cd <br />where <br />not exists <br />&nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp;&nbsp; from concurso cc <br />&nbsp;&nbsp;&nbsp;&nbsp; where <br />&nbsp;&nbsp;&nbsp;&nbsp; exists <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso=cc.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; and i.id_candidato=cd.id_candidato)),<br /> select nome <br />from candidato cd <br />where <br />not exists <br />&nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp;&nbsp; from concurso cc <br />&nbsp;&nbsp;&nbsp;&nbsp; where <br />&nbsp;&nbsp;&nbsp;&nbsp; exists <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso &lt;&gt; cc.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; and i.id_candidato &lt;&gt; cd.id_candidato)),<br /> select nome <br />from candidato cd <br />where <br />exists <br />&nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp;&nbsp; from concurso cc <br />&nbsp;&nbsp;&nbsp;&nbsp; where <br />&nbsp;&nbsp;&nbsp;&nbsp; not exists <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select * <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso=cc.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; and i.id_candidato=cd.id_candidato)),NCE-UFRJ,A,Banco de Dados,SQL,,
400,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,O comando SQL que produz a lista de concursos com mais de 10.000 candidatos é:,select concurso from concurso c where (select sum(1) from inscrição i where i.id_concurso=c.id_concurso)>=10000,select concurso from concurso c where count(inscrição)>=10000,select concurso from concurso c having count(inscrição)>=10000,select concurso from concurso c having count(inscrição.id_candidato)>=10000,"select concurso from concurso c, inscrição i having count(inscrição)>=10000",NCE-UFRJ,A,Banco de Dados,SQL,,
401,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>Considere que o <em>script </em>SQL abaixo tenha sido executado com sucesso. </p><p>create view xxx as <br />select c.id_concurso, concurso, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; cg.id_cargo, cargo, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; sum(pontos) y <br />from concurso c <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; inner join inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; on c.id_concurso=i.id_concurso <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; inner join cargo cg <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; on cg.id_cargo=i.id_cargo <br />group by c.id_concurso, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; concurso, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; cg.id_cargo, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; cargo </p><p>O comando <br /><br />&nbsp;&nbsp;&nbsp; select <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; concurso, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; cargo, <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; y/ <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (select count(*) from inscri&ccedil;&atilde;o i <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; where i.id_concurso=xxx.id_concurso<br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; and i.id_cargo=xxx.id_cargo) z<br />&nbsp;&nbsp;&nbsp; from xxx </p><p>produz:</p>",a média de pontos para cada concurso;,o número de inscritos para cada cargo de cada concurso;,a média de pontos para cada cargo de cada concurso;,o número de pontos para cada cargo de cada concurso;,o número de cargos e o número de inscritos em cada concurso.,NCE-UFRJ,C,Banco de Dados,SQL,,
402,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,O uso da operação de divisão da álgebra relacional seria adequado na construção de uma expressão que produzisse uma lista:,de todos os candidatos;,dos candidatos ainda sem cargo;,dos candidatos não inscritos em algum concurso;,de concursos sem candidatos;,dos candidatos inscritos em todos os concursos.,NCE-UFRJ,E,Banco de Dados,SQL,,
403,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>Considere as seguintes views: </p><p>create view v1 a s select distinct id_candidato from inscri&ccedil;&atilde;o </p><p>create view v2 a s select id_cargo,min(pontos) m from inscri&ccedil;&atilde;o group by id_cargo </p><p>create view v3 a s select c.* from candidato c inner join inscri&ccedil;&atilde;o i on c.id_candidato=i.id_candidato </p><p>Pode-se concluir que:</p>",somente v1 é atualizável;,somente v2 e v3 são atualizáveis;,somente v3 é atualizável;,nenhuma das <i>views </i>é atualizável;,todas as <i>views </i>são atualizáveis.,NCE-UFRJ,C,Banco de Dados,Banco de Dados,SQL,
404,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>Considere as seguintes afirmativas sobre seguran&ccedil;a no SQL Server. </p><p><em>I. Roles </em>podem ser interpretados como grupos de usu&aacute;rios para os quais permiss&otilde;es podem ser atribu&iacute;das em bloco. </p><p>II. Um usu&aacute;rio que n&atilde;o seja DBA (<em>sysadmin</em>) jamais pode atribuir permiss&otilde;es para outros usu&aacute;rios. </p><p>III. &Eacute; poss&iacute;vel designar permiss&otilde;es para registros completos, mas n&atilde;o para colunas isoladas. </p><p>IV. A cria&ccedil;&atilde;o ode usu&aacute;rios (logon) somente &eacute; poss&iacute;vel atrav&eacute;s da interface do programa <em>enterprise manager</em>. </p><p>Sobre as afirmativas, pode-se concluir que:</p>",nenhuma está correta;,somente I está correta;,somente I e IV estão corretas;,somente II e III estão corretas;,todas estão corretas.,NCE-UFRJ,B,Banco de Dados,Banco de Dados,SQL,
405,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,Suponha que a tabela <i>candidato </i>passe a ter uma coluna que registra a contagem de inscrições de cada candidato e que este número não possa ser superior a 10. Uma maneira adequada de implementar esta restrição e manter atualizado o referido contador é:,através de <i>constraints </i>ligadas à clausula <i>foreign key</i>;,através de <i>constraints </i>baseadas em cláusulas <i>check</i>;,através de técnicas de replicação automática;,através de <i>views</i>;,através de um <i>trigger</i>.,NCE-UFRJ,E,Banco de Dados,Banco de Dados,,
406,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>Considere as seguintes afirmativas sobre a forma b&aacute;sica do algoritmo <em>2-phase commit</em>, utilizado na implementa&ccedil;&atilde;o de transa&ccedil;&otilde;es distribu&iacute;das. </p><p>I. Em princ&iacute;pio, qualquer n&oacute; pode assumir o papel de coordenador de uma transa&ccedil;&atilde;o; <br />II. Existe um <em>log </em>central, que &eacute; abastecido com dados sobre as opera&ccedil;&otilde;es realizadas em cada um dos n&oacute;s participantes de uma transa&ccedil;&atilde;o; <br />III. A mensagem recebida pelos n&oacute;s participantes na segunda fase do algoritmo n&atilde;o pode ser uma ordem para abortar a transa&ccedil;&atilde;o. </p><p>Sobre as afirmativas, pode-se concluir que:</p>",nenhuma está correta;,somente I está correta;,somente II está correta;,somente III está correta;,somente II e III estão corretas.,NCE-UFRJ,B,Algoritmos e Estrutura de Dados,Algoritmos,,
407,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,<p>Considere as seguintes assertivas sobre o processo evolutivo de software conhecido com modelo em espiral. WINWIN: </p><p>I- Cada passo da espiral termina com um conjunto de atividades de negocia&ccedil;&atilde;o. <br />II- Cada atividade de negocia&ccedil;&atilde;o inicia com a identifica&ccedil;&atilde;o das partes interessadas. <br />III- A defini&ccedil;&atilde;o do <em>Ciclo de vida arquitetural </em>&eacute; um dos tr&ecirc;s marcos do processo conhecidos como pontos de ancoragem (<em>anchor points</em>).</p><p> As assertivas corretas s&atilde;o:</p>,somente I;,somente II;,somente III;,somente II e III;,"I, II e III.",NCE-UFRJ,D,Engenharia de Software,Ciclo de Vida de Software,,
408,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,<p>Considere as seguintes assertivas sobre o processo de desenvolvimento de software conhecido como Engenharia de Software Baseada em Componentes (ESBC):</p><p> I- O ESBC d&aacute; &ecirc;nfase ao paralelismo entre tarefas. <br />II- A atividade de Engenharia de Dom&iacute;nio produz uma lista de componentes que podem ser reutilizados. <br />III- O modelo de troca de dados &eacute; um dos ingredientes arquiteturais necess&aacute;rios para a atividade de composi&ccedil;&atilde;o de componentes. </p><p>As assertivas corretas s&atilde;o:</p>,somente I;,somente II;,somente III;,somente I e II;,"I, II e III.",NCE-UFRJ,E,Engenharia de Software,Engenharia de Software Baseada em Componentes (ESBC),,
409,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,<p>Considere as seguintes assertivas sobre o processo de melhoria da qualidade de software conhecida como Capability Maturity Model Integrated - CMMI: </p><p>I- Uma das &aacute;reas de conhecimento disponibilizadas pelo CMMI &eacute; a Engenharia de Sistemas (Systems Engineering).<br />II- O CMMI usa dois tipos de representa&ccedil;&atilde;o dos modelos: em est&aacute;gios e continuada. <br />III- O n&iacute;vel de capacidade de uma &aacute;rea de processo &eacute; avaliado em uma escala que vai de 1 a 5. </p><p>As assertivas corretas s&atilde;o:</p>,somente I;,somente II;,somente III;,somente I e II;,"I, II e III.",NCE-UFRJ,D,Governança de TI,CMMI (Capability Maturity Model Integration),,
410,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"<p>A integridade de um sistema contra ataques externos pode ser definida como o complemento de sua fragilidade. A fragilidade, por sua vez, &eacute; diretamente proporcional ao produto da probabilidade de transa&ccedil;&atilde;o conter um ataque (Pa) pela probabilidade do ataque ser repelido (Pr). </p><p>Sabendo que Pa=0,99 , Pr=0,99 , e que um sitio recebe 100.000 transa&ccedil;&otilde;es por dia, o item que cont&eacute;m o n&uacute;mero mais pr&oacute;ximo ao valor esperado do n&uacute;mero de ataques que causar&atilde;o algum dano &eacute;:</p>",2.000;,10.000;,50.000;,98.000;,99.000.,NCE-UFRJ,A,Segurança da Informação,Ataques e ameaças,,
412,Profissional Básico - Especialidade - Análise de Sistemas - Desenvolvimento,2005,"A probabilidade de ser encontrada uma falha durante um dia de operação de um sistema de informação é de 0,1. O item que mostra o valor mais próximo da probabilidade de o sistema apresentar pelo menos um defeito em cinco dias é:","0,01;","0,1;","0,40;","0,60;","0,99.",NCE-UFRJ,C,Engenharia de Software,Teste de Software,,
